"gene","log2FC_LP","padj_LP","padj_manual_LP","log2FC_ML","padj_ML","padj_manual_ML"
"18803",-1.95397566081065,4.79485509196762e-66,4.79485509196762e-66,-2.3160752944377,2.89409216329141e-92,2.89409216329141e-92
"14119",-5.22131725617606,4.96900293395592e-66,4.96900293395592e-66,-5.8764523800475,2.53739646249262e-82,2.53739646249262e-82
"19645",3.78857720131299,5.00685397195811e-66,5.00685397195811e-66,1.46987872934778,3.64705123883381e-11,3.64705123883381e-11
"106766",2.61576792826387,5.40521876097063e-66,5.40521876097063e-66,2.29439525662618,3.1582386113589e-51,3.1582386113589e-51
"214968",-3.52382144492242,1.1331086251813e-65,1.1331086251813e-65,-5.95790251322488,3.51168340671171e-166,3.51168340671171e-166
"13388",-5.02477605236684,1.34894611181654e-65,1.34894611181654e-65,-6.69413771289225,8.42759186612486e-112,8.42759186612486e-112
"68810",-5.75135182281455,2.32346809481138e-65,2.32346809481138e-65,-6.07901084763816,2.88245118353841e-73,2.88245118353841e-73
"11443",3.71669171811461,4.40065737501231e-65,4.40065737501231e-65,3.02179990462404,1.32010886857428e-43,1.32010886857428e-43
"22240",-5.55797204052584,5.70828478894262e-65,5.70828478894262e-65,-6.43540828189234,1.90202391970503e-84,1.90202391970503e-84
"18383",-5.99741959456634,5.82555284273374e-65,5.82555284273374e-65,-6.3098281837135,7.12730198509366e-73,7.12730198509366e-73
"11891",-3.92305354850943,7.73981327411083e-65,7.73981327411083e-65,-4.09412254647421,3.27957398792722e-71,3.27957398792722e-71
"207818",3.73136147820957,1.71611022901981e-64,1.71611022901981e-64,3.97393556129487,2.14739828138002e-73,2.14739828138002e-73
"70370",-4.29173375158899,1.753334817905e-64,1.753334817905e-64,-6.39784610199381,9.35818932136031e-117,9.35818932136031e-117
"68178",3.12540311407213,1.83498242456971e-64,1.83498242456971e-64,2.01448222029058,1.22096211117152e-27,1.22096211117152e-27
"16777",-3.58042360359325,1.88434686415135e-64,1.88434686415135e-64,-3.64573337584395,5.48412413132091e-67,5.48412413132091e-67
"230815",3.31478610922259,2.13047954838554e-64,2.13047954838554e-64,4.04872645130162,1.89112592587933e-96,1.89112592587933e-96
"19085",-4.90417972090526,2.27669413333355e-64,2.27669413333355e-64,-3.38632563626435,5.48232694401298e-40,5.48232694401298e-40
"208439",-5.89288296325887,2.4159630419902e-64,2.4159630419902e-64,-7.36440815788001,6.48487262766279e-90,6.48487262766279e-90
"213573",3.59380550059314,3.05099108020555e-64,3.05099108020555e-64,3.03406314486939,2.26827006258538e-46,2.26827006258538e-46
"26381",4.16239092924822,6.7619023727436e-64,6.7619023727436e-64,4.61330228634843,6.6606875411655e-79,6.6606875411655e-79
"20750",8.00170532052119,7.28525227183709e-64,7.28525227183709e-64,3.39640444903368,5.83501228103279e-13,5.83501228103279e-13
"74152",5.01550013490832,7.66602606545736e-64,7.66602606545736e-64,3.21207167931215,1.02682652060908e-26,1.02682652060908e-26
"72930",-4.48522590971529,8.99647719129585e-64,8.99647719129585e-64,-6.26649794777011,1.15671029271978e-83,1.15671029271978e-83
"76252",3.54637928345936,1.17552478470905e-63,1.17552478470905e-63,4.5491166045401,2.93090273309886e-106,2.93090273309886e-106
"215384",6.60586022287013,1.24161947406702e-63,1.24161947406702e-63,4.42744988561148,1.33794961345029e-29,1.33794961345029e-29
"19285",-2.86435181897252,1.63605738832777e-63,1.63605738832777e-63,-2.23595223191724,1.36580369987467e-39,1.36580369987467e-39
"26559",-6.27834954442598,1.71445495461805e-63,1.71445495461805e-63,-7.27937166321023,4.26610174582011e-80,4.26610174582011e-80
"72747",-3.19525101160616,2.17431752124284e-63,2.17431752124284e-63,-1.98351161563448,1.91246326551136e-29,1.91246326551136e-29
"18441",-5.33991427810263,3.4877675951129e-63,3.4877675951129e-63,-6.19106533435201,1.04240171331318e-74,1.04240171331318e-74
"27410",2.94894325694193,3.63135343992665e-63,3.63135343992665e-63,3.29490303948866,7.72842401787088e-79,7.72842401787088e-79
"75744",3.34948544083003,9.19622670368355e-63,9.19622670368355e-63,3.4270809646179,6.14134910844967e-67,6.14134910844967e-67
"226922",-6.98951178246281,1.02569313968614e-62,1.02569313968614e-62,-7.98036927103343,4.31178201870227e-69,4.31178201870227e-69
"12424",7.36215361508701,1.12764902135178e-62,1.12764902135178e-62,3.04516615426855,5.97900861461406e-12,5.97900861461406e-12
"70031",3.86585135717685,1.66911045399467e-62,1.66911045399467e-62,5.04236971458548,7.38380109779259e-107,7.38380109779259e-107
"29877",-5.14490018432457,2.6441163446795e-62,2.6441163446795e-62,-5.92643464856961,8.08335529473621e-78,8.08335529473621e-78
"77015",5.87057065372968,2.73841727678839e-62,2.73841727678839e-62,4.91605326752103,6.305511869361e-44,6.305511869361e-44
"69675",-2.4847770347476,5.19639739354158e-62,5.19639739354158e-62,-2.46363953724581,2.89546972196902e-61,2.89546972196902e-61
"14726",-5.51282706426307,6.82556556875732e-62,6.82556556875732e-62,-7.18260582822752,4.54517233948443e-96,4.54517233948443e-96
"104111",-3.40316937411965,6.82556556875732e-62,6.82556556875732e-62,-2.51524691951207,3.61004942494078e-38,3.61004942494078e-38
"239759",5.61695996564411,1.62694831134945e-61,1.62694831134945e-61,4.59676077946061,8.83822199449153e-42,8.83822199449153e-42
"230775",-5.25612579558403,2.57699487876786e-61,2.57699487876786e-61,-6.38374831666093,1.3495827848353e-74,1.3495827848353e-74
"320183",-3.96682464841523,2.88755289225786e-61,2.88755289225786e-61,-3.18420207847144,1.43857334339885e-40,1.43857334339885e-40
"226778",-4.80892285660416,3.57752481469585e-61,3.57752481469585e-61,-4.91747598849614,3.66331927846569e-65,3.66331927846569e-65
"11810",-4.76929301543699,3.61871432601533e-61,3.61871432601533e-61,-4.0347371344742,1.3921028455072e-50,1.3921028455072e-50
"68519",-5.13196521184108,4.658273711212e-61,4.658273711212e-61,-5.26172679341983,1.14415166332669e-65,1.14415166332669e-65
"17068",4.88831733127946,4.8882636959774e-61,4.8882636959774e-61,7.20713749298453,4.81101311329152e-131,4.81101311329152e-131
"18483",-3.66910854105206,6.23263516622486e-61,6.23263516622486e-61,-4.44360582018448,1.78885973886174e-85,1.78885973886174e-85
"100861595",-4.42645890650339,6.26944034493879e-61,6.26944034493879e-61,-5.43798311186174,5.60074870577456e-85,5.60074870577456e-85
"13710",3.15519878832984,6.91145762981526e-61,6.91145762981526e-61,3.07331043418294,4.43743906067075e-58,4.43743906067075e-58
"105439",4.01582237803919,7.9416969088979e-61,7.9416969088979e-61,3.45224552104828,2.45871531276462e-45,2.45871531276462e-45
"54357",1.90974933466958,8.11198063248436e-61,8.11198063248436e-61,1.77852939157861,4.94909477304578e-53,4.94909477304578e-53
"77481",-6.31340401990511,8.96021739625565e-61,8.96021739625565e-61,-8.07347559466954,1.77117928688081e-59,1.77117928688081e-59
"233651",-5.45873875251488,9.68461365317229e-61,9.68461365317229e-61,-6.10391235903206,7.05483341505198e-74,7.05483341505198e-74
"18025",3.77537974129887,2.21951159847972e-60,2.21951159847972e-60,3.48292331237776,9.49949536008035e-52,9.49949536008035e-52
"73167",3.21769373516015,2.55092665090027e-60,2.55092665090027e-60,2.39432137996827,6.66348945618989e-34,6.66348945618989e-34
"78354",5.61792081625517,2.94318220431007e-60,2.94318220431007e-60,5.62280334929388,1.2723696018242e-60,1.2723696018242e-60
"14585",-6.52228897138162,3.87048104910567e-60,3.87048104910567e-60,-6.63434684690836,1.35936231947362e-67,1.35936231947362e-67
"16854",5.04176183986789,4.80319327253701e-60,4.80319327253701e-60,6.20586553090615,6.20765777324561e-91,6.20765777324561e-91
"19130",3.86724385679223,7.22421095998804e-60,7.22421095998804e-60,3.59641815756839,3.40158576568087e-52,3.40158576568087e-52
"50781",-6.43157902597144,1.06046971892902e-59,1.06046971892902e-59,-5.21582203234458,9.4131215391671e-42,9.4131215391671e-42
"59056",-2.76306493334054,1.63851663433756e-59,1.63851663433756e-59,-2.53836049487428,2.68564006491299e-52,2.68564006491299e-52
"215821",4.76525157477787,2.26781915879378e-59,2.26781915879378e-59,5.5607271549493,2.00659653874716e-81,2.00659653874716e-81
"17356",2.03150885872911,2.49202510985452e-59,2.49202510985452e-59,1.39655050874608,9.83435012627113e-29,9.83435012627113e-29
"16891",-4.21778949066612,4.02555442984346e-59,4.02555442984346e-59,-4.65456119614491,2.33935335295213e-71,2.33935335295213e-71
"75767",4.24340387610487,5.0436123733202e-59,5.0436123733202e-59,3.49817992639044,9.53754250113494e-41,9.53754250113494e-41
"328561",-5.31826937249731,5.55409237168991e-59,5.55409237168991e-59,-6.02776758560495,1.73770706214623e-68,1.73770706214623e-68
"19116",5.28784203759772,6.95853951741846e-59,6.95853951741846e-59,7.47959019656385,2.76035417367804e-116,2.76035417367804e-116
"101700",2.81064175357721,7.77661008677821e-59,7.77661008677821e-59,2.07265829098221,1.36968271052124e-32,1.36968271052124e-32
"19229",3.67235730815092,8.595844560634e-59,8.595844560634e-59,4.21809153233267,2.06301243976794e-77,2.06301243976794e-77
"16774",-3.80870848052854,1.27999974579081e-58,1.27999974579081e-58,-4.29194637575918,1.26241554081e-73,1.26241554081e-73
"12797",-7.55020973613821,1.7351261903516e-58,1.7351261903516e-58,-8.18184701256352,3.62950735684255e-68,3.62950735684255e-68
"80986",-2.84784170832163,1.92873214059357e-58,1.92873214059357e-58,-3.0755947140916,6.21030548976584e-69,6.21030548976584e-69
"13713",-2.35127447510283,3.92896206382298e-58,3.92896206382298e-58,-1.99163148183684,3.71816249507033e-44,3.71816249507033e-44
"18164",-5.01016359382997,5.010237477212e-58,5.010237477212e-58,-5.77352995144049,8.50406786883774e-75,8.50406786883774e-75
"22420",-5.52972681895025,5.12507472841929e-58,5.12507472841929e-58,-7.28396550928899,3.57528710297234e-80,3.57528710297234e-80
"252837",-5.30244922381024,5.204363268804e-58,5.204363268804e-58,-6.62111585281222,7.49578627234103e-73,7.49578627234103e-73
"207777",-4.44006439724598,5.83756377141896e-58,5.83756377141896e-58,-5.85075761373689,2.27075528311146e-80,2.27075528311146e-80
"12816",-4.47424431671116,6.57874208848189e-58,6.57874208848189e-58,-5.1619018672081,3.8523848308586e-76,3.8523848308586e-76
"19012",-3.86190306045135,1.0525655943928e-57,1.0525655943928e-57,-3.00131794697414,9.25618402538614e-38,9.25618402538614e-38
"100129",-4.5691629321851,1.4349495575615e-57,1.4349495575615e-57,-4.87824833973724,1.34132092716672e-65,1.34132092716672e-65
"282619",4.17665096772885,2.10704278156117e-57,2.10704278156117e-57,3.4902136480542,1.45301823176741e-40,1.45301823176741e-40
"11676",4.8330219875903,2.30063046919106e-57,2.30063046919106e-57,3.5149127115815,4.76106271240371e-31,4.76106271240371e-31
"68616",2.96172854431006,2.46414773196678e-57,2.46414773196678e-57,2.3553053667237,8.63928705523623e-37,8.63928705523623e-37
"234214",3.33506827813786,2.96130714856998e-57,2.96130714856998e-57,2.7421020096362,2.83771922000086e-39,2.83771922000086e-39
"330222",-5.87466596351565,3.57720124961752e-57,3.57720124961752e-57,-6.59912309886017,1.51099631172307e-69,1.51099631172307e-69
"70129",4.66303656668619,3.79555844100831e-57,3.79555844100831e-57,6.87941936270404,2.37661486838805e-124,2.37661486838805e-124
"108960",4.01051765150436,5.29009841060615e-57,5.29009841060615e-57,3.26924105841487,1.88058436533993e-38,1.88058436533993e-38
"69217",-4.27705927122588,7.29887346970207e-57,7.29887346970207e-57,-4.6982029524465,5.60361651068406e-68,5.60361651068406e-68
"404634",-4.05933459020046,7.31161074154248e-57,7.31161074154248e-57,-1.80057680003478,1.83680658918672e-14,1.83680658918672e-14
"13110",-3.99475497380701,7.54078816440986e-57,7.54078816440986e-57,-3.1620691742857,1.56612707690064e-40,1.56612707690064e-40
"70693",-3.01210501278778,1.11868274141845e-56,1.11868274141845e-56,-2.31138354417971,2.51869538126434e-34,2.51869538126434e-34
"20348",-3.72260047822377,1.57754521353574e-56,1.57754521353574e-56,-4.44532268911227,6.07240442704873e-79,6.07240442704873e-79
"114479",4.20261675180043,1.75375003544031e-56,1.75375003544031e-56,7.05666189037927,5.53691308961247e-157,5.53691308961247e-157
"103140",2.47434841637844,1.75375003544031e-56,1.75375003544031e-56,2.52778561284956,3.55545369835307e-59,3.55545369835307e-59
"70785",3.86211960448288,1.7896910494027e-56,1.7896910494027e-56,3.57479154677532,8.25323357838286e-49,8.25323357838286e-49
"66853",2.45326713948337,1.8668877623027e-56,1.8668877623027e-56,1.88060003156711,8.46867020364082e-34,8.46867020364082e-34
"170720",3.78104654137414,2.68977803136122e-56,2.68977803136122e-56,3.6656465451893,1.84155795126822e-53,1.84155795126822e-53
"338372",2.43776408270933,2.78861724737162e-56,2.78861724737162e-56,2.48976432656726,5.07798241589748e-59,5.07798241589748e-59
"76438",4.7024484118569,3.69994776309023e-56,3.69994776309023e-56,3.11685490424717,1.34452544962332e-25,1.34452544962332e-25
"67516",-6.82272570072315,3.98609333504416e-56,3.98609333504416e-56,-6.51117911050942,1.45349494427277e-66,1.45349494427277e-66
"22411",-4.46553557636095,4.452138818554e-56,4.452138818554e-56,-3.27037149768943,8.31165749023752e-34,8.31165749023752e-34
"16667",-7.00776556276724,5.26604200713748e-56,5.26604200713748e-56,-6.73092637541258,5.08812395460451e-52,5.08812395460451e-52
"104718",-4.15869328180789,9.05954421846664e-56,9.05954421846664e-56,-4.94521160852584,3.32878459965253e-75,3.32878459965253e-75
"72333",-3.91307882635588,1.0164978544525e-55,1.0164978544525e-55,-4.74004137559475,1.6516430445454e-80,1.6516430445454e-80
"72043",3.97368766179919,1.27928585886617e-55,1.27928585886617e-55,3.11903990522843,6.02745350832591e-35,6.02745350832591e-35
"20537",6.25286842828237,1.35363423560921e-55,1.35363423560921e-55,4.44132592547094,7.20851485618419e-29,7.20851485618419e-29
"12703",-3.49093580283226,1.42366687251813e-55,1.42366687251813e-55,-3.26141593336261,2.31471206617208e-50,2.31471206617208e-50
"19122",-3.01279963635977,1.51727653384526e-55,1.51727653384526e-55,-2.18530316747735,1.85138198037821e-30,1.85138198037821e-30
"241556",-5.97188889000202,1.66458322548542e-55,1.66458322548542e-55,-6.59238217746895,5.52819587864107e-66,5.52819587864107e-66
"80794",2.01488487720404,2.29681317768107e-55,2.29681317768107e-55,2.48630761866425,4.02144566099612e-85,4.02144566099612e-85
"16664",-7.74205210965871,2.68548624083657e-55,2.68548624083657e-55,-6.35698197549036,4.39055429733569e-38,4.39055429733569e-38
"73181",-3.17314136474354,3.71222709489321e-55,3.71222709489321e-55,-3.71689151946472,9.71306781652419e-73,9.71306781652419e-73
"70045",6.63290938841074,4.53069209550148e-55,4.53069209550148e-55,3.37027806558448,4.47628701587824e-15,4.47628701587824e-15
"67399",-2.62034906686214,4.6629440805077e-55,4.6629440805077e-55,-2.39647464988051,1.11344200997835e-46,1.11344200997835e-46
"11752",4.29912713185697,4.73413612449245e-55,4.73413612449245e-55,3.53910538146759,7.25932594733267e-38,7.25932594733267e-38
"26367",4.78725135688174,4.80459700877893e-55,4.80459700877893e-55,3.48598218372594,7.28133676016616e-30,7.28133676016616e-30
"58250",-5.5014879010599,6.46637322999947e-55,6.46637322999947e-55,-6.3675576581575,2.39007708918817e-71,2.39007708918817e-71
"16531",-5.68808687600486,7.03143743103098e-55,7.03143743103098e-55,-4.26770025370347,2.27172307723642e-45,2.27172307723642e-45
"23964",-7.86888727662286,1.14826909112008e-54,1.14826909112008e-54,-7.05794384954927,4.23562832699795e-46,4.23562832699795e-46
"207596",4.29031094934682,1.59296657986653e-54,1.59296657986653e-54,4.17149749155209,1.12060046461694e-51,1.12060046461694e-51
"17698",-2.37232402660868,1.68296033195665e-54,1.68296033195665e-54,-2.4876170872545,3.55545369835307e-59,3.55545369835307e-59
"215114",-3.53616819378747,2.08699019750837e-54,2.08699019750837e-54,-2.80389297723834,2.16033101422613e-36,2.16033101422613e-36
"30955",5.3013563242599,2.19152617724579e-54,2.19152617724579e-54,6.67486461421116,5.42516066119987e-86,5.42516066119987e-86
"21367",-6.92175336528731,2.47962746243539e-54,2.47962746243539e-54,-8.45450202609199,6.11086143904429e-68,6.11086143904429e-68
"546144",6.89206096598905,2.51161416156035e-54,2.51161416156035e-54,4.3882130836687,8.7065067032923e-23,8.7065067032923e-23
"14115",-4.5720796607514,2.65988795997269e-54,2.65988795997269e-54,-5.82002174193815,1.54746163265498e-86,1.54746163265498e-86
"380969",-3.62730382724111,2.90079058357397e-54,2.90079058357397e-54,-3.33951560750699,6.28784421888974e-47,6.28784421888974e-47
"98733",-2.26367429328469,3.00106345020461e-54,3.00106345020461e-54,-2.16442733142868,9.5174643323466e-51,9.5174643323466e-51
"230603",2.82161447115186,4.63278547051234e-54,4.63278547051234e-54,3.91705932034365,3.50987352097195e-104,3.50987352097195e-104
"268860",-5.97099526318657,4.84946506852936e-54,4.84946506852936e-54,-6.83651858428268,1.19662898131773e-67,1.19662898131773e-67
"18516",-2.96418792681144,5.65491433674457e-54,5.65491433674457e-54,-3.59809772472128,1.93481809165395e-75,1.93481809165395e-75
"21385",-4.13621130463611,6.36674335259006e-54,6.36674335259006e-54,-5.05905024386051,2.14601214385688e-74,2.14601214385688e-74
"17540",-7.22335031892443,6.36674335259006e-54,6.36674335259006e-54,-7.29817557863182,8.53383867977216e-57,8.53383867977216e-57
"100861855",4.07855153294833,6.92023573418746e-54,6.92023573418746e-54,2.14227181375403,3.08181839899274e-15,3.08181839899274e-15
"217310",3.69478775528599,7.16601608819517e-54,7.16601608819517e-54,4.41109419225107,2.3705042609977e-76,2.3705042609977e-76
"26377",4.22143558077601,8.1939321481554e-54,8.1939321481554e-54,2.96056465303638,3.06682461456005e-27,3.06682461456005e-27
"12288",-4.4053425036207,8.23891174685242e-54,8.23891174685242e-54,-5.04719375209446,8.48234116586854e-69,8.48234116586854e-69
"74580",3.42730349248689,1.2186619093412e-53,1.2186619093412e-53,3.43574760331972,4.28801550676982e-54,4.28801550676982e-54
"22778",4.22003045388481,2.17307066944222e-53,2.17307066944222e-53,2.15497728631788,1.1395249363134e-14,1.1395249363134e-14
