"gene","log2FoldChange","lfcSE","pvalue","padj","padj_manual"
"93712",-0.131238492838424,0.279257340407619,0.624253858574235,0.699160937884146,0.699160937884146
"66658",-0.161848406266994,0.355067018935352,0.624414171042101,0.699293106187394,0.699293106187394
"73988",-0.248575913325027,0.670519420610466,0.624755480664776,0.699627944948767,0.699627944948767
"620678",-0.0633228644617334,0.131108992025253,0.624856944436339,0.699646771762696,0.699646771762696
"100504329",0.139287373207119,0.29631461109293,0.624845118940853,0.699646771762696,0.699646771762696
"20869",0.0570985905377952,0.108853631023485,0.624992959410334,0.699719517247938,0.699719517247938
"12578",-0.238487600205086,0.615169379555478,0.625006574238705,0.699719517247938,0.699719517247938
"227526",0.147461006837708,0.316957647415049,0.625609238606335,0.700346790881939,0.700346790881939
"67884",0.096378679421692,0.200112738751329,0.625660675320801,0.700356942036489,0.700356942036489
"192285",0.0820645746224523,0.169992092322881,0.625764599437325,0.700425841596627,0.700425841596627
"14433",0.13748209626433,0.292377902753951,0.625853400889343,0.700477805992338,0.700477805992338
"27386",-0.140102769321769,0.30357787203826,0.626353008508285,0.700942064223272,0.700942064223272
"104370",-0.158908094368012,0.348781680527685,0.626340245073814,0.700942064223272,0.700942064223272
"17749",0.174604802064162,0.386629472902058,0.626432447730737,0.700983506701129,0.700983506701129
"192786",-0.105483645306537,0.221757866327081,0.626796966744425,0.701296457309147,0.701296457309147
"76089",-0.0922608569974803,0.194259798757214,0.626776233787336,0.701296457309147,0.701296457309147
"75299",-0.241648101887963,0.660081130997694,0.6268531125807,0.701311807171504,0.701311807171504
"94352",0.195386208204669,0.441068318902382,0.627587696665826,0.702086127902416,0.702086127902416
"433748",0.188429320011632,0.42545704331534,0.627689601159767,0.702152609269199,0.702152609269199
"107182",0.138047673178628,0.294824734086602,0.627825608749408,0.702257227813487,0.702257227813487
"373852",0.243171629908679,0.627022230461193,0.628706496514355,0.703194964976135,0.703194964976135
"100040929",-0.202807796713513,0.479406574116902,0.628999423651616,0.703458558028643,0.703458558028643
"110332",-0.252197092096322,0.718403458981409,0.629027280473162,0.703458558028643,0.703458558028643
"665343",0.252689166541202,0.745576780270039,0.629101355640838,0.703493803865719,0.703493803865719
"70549",-0.151680586222403,0.329570031971882,0.629298277194447,0.703666408849638,0.703666408849638
"243897",0.157430947396398,0.34621669954015,0.629443568676182,0.703781262866429,0.703781262866429
"668489",-0.191592843526804,0.44618346714769,0.629887563778601,0.704230059469752,0.704230059469752
"22138",0.185041390134826,0.417951664370172,0.630159533960061,0.704486480208292,0.704486480208292
"16834",-0.05817537901166,0.121812212381997,0.630276191863061,0.704569246736755,0.704569246736755
"666202",-0.233176119618494,0.602852960938428,0.630453894141284,0.704672585716102,0.704672585716102
"14745",-0.109481510524283,0.234737908627454,0.630452142326269,0.704672585716102,0.704672585716102
"100041703",0.218420902248537,0.52441536808751,0.630637488064913,0.704830133719609,0.704830133719609
"27015",-0.12594283645897,0.275404167593009,0.632031382956378,0.706309823602889,0.706309823602889
"97122",0.243854159136415,0.743344477577978,0.632046879052265,0.706309823602889,0.706309823602889
"17312",-0.240113043731504,0.66926100498111,0.632406672345427,0.706664117749605,0.706664117749605
"100504160",-0.238182958591811,0.642157243843165,0.632874991069551,0.707139624332816,0.707139624332816
"14923",0.101203037759072,0.215644889526416,0.633027538646839,0.707228685146969,0.707228685146969
"74383",-0.0684593020960822,0.145345677164649,0.633040267721388,0.707228685146969,0.707228685146969
"54712",0.216801892864334,0.525380603320714,0.633174909336109,0.707331300353172,0.707331300353172
"69663",0.0749413144244643,0.15858854788153,0.633664741266732,0.707782834863104,0.707782834863104
"14792",-0.0770762541125636,0.161120764978995,0.633648136533667,0.707782834863104,0.707782834863104
"100503380",-0.104807263360104,0.226785958142985,0.633854237033616,0.707946657984167,0.707946657984167
"320139",-0.241274613039544,0.640130366142644,0.634029055840285,0.708094067498136,0.708094067498136
"100041194",0.172165245987387,0.389567413413104,0.634348195190085,0.708295741274618,0.708295741274618
"545085",-0.0700171518847364,0.149435083769577,0.634381031431985,0.708295741274618,0.708295741274618
"66513",0.112250249734533,0.241846728683005,0.634378462671006,0.708295741274618,0.708295741274618
"53603",-0.222624723495497,0.564993715620811,0.634322998518993,0.708295741274618,0.708295741274618
"66511",-0.06311693031296,0.132146835290533,0.634531976248543,0.708416423570742,0.708416423570742
"229603",0.0966063276505903,0.206375290863935,0.634676629742642,0.708530066160996,0.708530066160996
"26878",-0.225396224903982,0.584713346922534,0.635006268285744,0.708850190083965,0.708850190083965
"67755",0.0719494174833363,0.152477407120084,0.635164275070992,0.7089786931544,0.7089786931544
"54598",-0.127652561863301,0.279064052460323,0.6353654406993,0.709155350085039,0.709155350085039
"627585",-0.119198212651129,0.261100954811605,0.635448936871379,0.709200656706765,0.709200656706765
"100862004",-0.0948530564434139,0.205810234278281,0.635500147110057,0.709209926527765,0.709209926527765
"103425",0.108065531312788,0.232781550652437,0.635559969685134,0.709228805704129,0.709228805704129
"230718",0.242282416294098,0.670198977003459,0.635791028405704,0.709438753850836,0.709438753850836
"100502997",-0.226025716160083,0.577732816911078,0.636027762713405,0.709655006253971,0.709655006253971
"70885",-0.079861740933204,0.172196600201431,0.636619613766968,0.710267428156586,0.710267428156586
"94221",-0.0703426364252182,0.150825039971901,0.636670408278041,0.710276159062969,0.710276159062969
"20747",-0.0672846482879709,0.142486295653472,0.63685154737805,0.710394957463315,0.710394957463315
"12516",0.248079028314621,0.72190161238305,0.636862847831147,0.710394957463315,0.710394957463315
"69821",-0.116338615697304,0.257770302208302,0.637038417782173,0.710494908976407,0.710494908976407
"320244",0.067772749980497,0.145264055088467,0.637037890753426,0.710494908976407,0.710494908976407
"53419",0.245176671672312,0.693173416954209,0.637176179501297,0.710600610387022,0.710600610387022
"75563",-0.224939780932589,0.587694018678959,0.637351335476897,0.710747998072799,0.710747998072799
"623230",-0.102443846231206,0.223536978414026,0.637498303623649,0.710821509061576,0.710821509061576
"67773",0.0795601024619806,0.171343665357204,0.637503259034353,0.710821509061576,0.710821509061576
"99681",-0.196743936786453,0.473067502716425,0.637553594037115,0.710829684974606,0.710829684974606
"67180",-0.0723755020403043,0.156922455212077,0.637601363353889,0.710834999409171,0.710834999409171
"66248",0.076850959416507,0.17224942949563,0.637664720843839,0.710857690554941,0.710857690554941
"71844",0.0908573340916747,0.195164674446957,0.637812955330371,0.710974991679212,0.710974991679212
"227659",-0.175239672814314,0.407982740479542,0.638061996233346,0.711204639092192,0.711204639092192
"22632",-0.0476250921093548,0.103364320950434,0.638174912951229,0.711272618443047,0.711272618443047
"84036",-0.127750960692406,0.284004422746992,0.638209042755431,0.711272618443047,0.711272618443047
"50918",-0.0716893915073731,0.143602967540164,0.638292193220827,0.711317329868554,0.711317329868554
"11854",-0.0814430297067926,0.178734015459445,0.638621024759103,0.711635805532423,0.711635805532423
"56043",-0.0809500436691209,0.175870649157142,0.638879752037052,0.711876124110042,0.711876124110042
"402747",-0.147178440917947,0.332820062351479,0.638935529716959,0.711890287558731,0.711890287558731
"68038",-0.0820937336453623,0.176332177023291,0.639411750899241,0.712372867989785,0.712372867989785
"71186",-0.176422451760178,0.412951125344325,0.639599691819516,0.712534230069861,0.712534230069861
"211135",-0.175033215157693,0.411912417059401,0.639691737471931,0.712588747247862,0.712588747247862
"333883",-0.144181028782766,0.327857936587216,0.640504244043237,0.713445765096678,0.713445765096678
"66994",0.110838800001996,0.246816462929096,0.640721475389083,0.713639646127723,0.713639646127723
"19822",0.0679549194640348,0.142073054599131,0.640809900133517,0.713690045088737,0.713690045088737
"73447",0.0605083033055112,0.12978580894858,0.641355193711691,0.714249232099592,0.714249232099592
"69305",-0.077095947014933,0.168610389755963,0.641419794436397,0.714273053222422,0.714273053222422
"66196",0.0823544315187024,0.176112696625828,0.641768169562621,0.714612855700244,0.714612855700244
"280047",0.201028072166302,0.490258703385881,0.642044753564017,0.714872677920867,0.714872677920867
"241066",0.116083789222384,0.257397966751939,0.642145226175249,0.714919996113611,0.714919996113611
"99375",-0.0529654215733194,0.114863766259342,0.642173750895033,0.714919996113611,0.714919996113611
"66586",0.0830044702708607,0.182939181025456,0.64261231955873,0.715360067499886,0.715360067499886
"100134990",0.138451609669731,0.311783556158804,0.643147564370868,0.71590769286535,0.71590769286535
"11951",-0.138695331647035,0.31766214105825,0.643224909432938,0.715945576252539,0.715945576252539
"76947",-0.114702887880495,0.258094286122717,0.644286534353658,0.717078939729732,0.717078939729732
"72315",0.146087457698502,0.332493234251941,0.644482744051785,0.717213040840473,0.717213040840473
"69860",0.109594240058024,0.238999895503966,0.644493799676007,0.717213040840473,0.717213040840473
"27050",0.0792738382469642,0.17824348151842,0.644635884415748,0.717322865660877,0.717322865660877
"72113",-0.103806060649711,0.23387098194639,0.645149549293382,0.717701194550078,0.717701194550078
"76479",0.0638618640825366,0.139222151748378,0.645121493029554,0.717701194550078,0.717701194550078
"76246",0.0782891586597166,0.171702786269126,0.645047737364012,0.717701194550078,0.717701194550078
"66595",0.0823361265893472,0.18091646799923,0.645093623515184,0.717701194550078,0.717701194550078
"52874",-0.0519509842469404,0.114087607900514,0.645423140305827,0.717905470372684,0.717905470372684
"117197",-0.0752492306833311,0.166240447763157,0.645390593442715,0.717905470372684,0.717905470372684
"140887",0.104969806185831,0.23324604157826,0.645463466465749,0.717905470372684,0.717905470372684
"26411",-0.18229514212508,0.439335534417346,0.645589621477799,0.717954237824945,0.717954237824945
"18854",0.105570343793006,0.233182269304669,0.645594179735631,0.717954237824945,0.717954237824945
"207683",0.240090897027605,0.766232968321023,0.645762650532242,0.718093280410222,0.718093280410222
"53814",-0.225736140221268,0.61839787423584,0.645891684762761,0.718188453459467,0.718188453459467
"71733",-0.149894308463544,0.352322383336472,0.646931681057448,0.71919972344338,0.71919972344338
"100503791",0.23421303392016,0.721885354755783,0.646911255242379,0.71919972344338,0.71919972344338
"270627",-0.0723565418150057,0.160648552418929,0.646914882570683,0.71919972344338,0.71919972344338
